date,user_id,text,url,renderedContent,user_name,user_followers,replyCount,retweet-count,likeCount,quoteCount,lang,conversationId,outlinks,source,is_retweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,user_location,hashtags,cashtags,mentionedUsers.1,outlinks.1,tcooutlinks,sourceLabel,Sarcasm,Sentiment,Polarity
2022-06-01 23:24:36+00:00,1532141092681940992,"Faça sua parte. 

DC Entertainment: Remove Amber Heard from Aquaman 2 - Assine a petição! https://t.co/pSIvjIjTKN via @change_br",https://twitter.com/osunkido/status/1532141092681940992,"Faça sua parte. 

DC Entertainment: Remove Amber Heard from Aquaman 2 - Assine a petição! chng.it/cMjxPj92Xm via @change_br",osunkido,114,0,0,0,0,pt,1532141092681940992,['https://chng.it/cMjxPj92Xm'],,,,,,"[User(username='change_br', id=900348469, displayname='Change.org Brasil', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='change_br', id=900348469, displayname='Change.org Brasil', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://chng.it/cMjxPj92Xm'],['https://t.co/pSIvjIjTKN'],Twitter for Android,0,1,0.93739307
2022-06-01 23:24:36+00:00,1532141092581277697,@taoquei1 @realamberheard Agora guenta !!!!!,https://twitter.com/VivianeXavierP1/status/1532141092581277697,@taoquei1 @realamberheard Agora guenta !!!!!,VivianeXavierP1,872,3,2,177,0,pt,1047582190769463296,,,,,1.5321371852139151e+18,https://twitter.com/taoquei1,"[User(username='taoquei1', id=1087259768, displayname='TeAtualizei 🇧🇷👊🏻❤️', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='taoquei1', id=1087259768, displayname='TeAtualizei 🇧🇷👊🏻❤️', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,0,0.44505474
2022-06-01 23:24:36+00:00,1532141091557883905,@erikjarandson @justjdepp I must admit I just loved watching her pick apart amber https://t.co/QBFfVw6DZ5,https://twitter.com/DebbieDion12/status/1532141091557883905,@erikjarandson @justjdepp I must admit I just loved watching her pick apart amber https://t.co/QBFfVw6DZ5,DebbieDion12,701,0,0,0,0,en,1532011460871733254,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FUNCMsVWAAAi8nf.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FUNCMsVWAAAi8nf.mp4', bitrate=0)])]",,,1.5320518242739364e+18,https://twitter.com/erikjarandson,"[User(username='erikjarandson', id=201813079, displayname='Erik Jarandson', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='justjdepp', id=1296423327486152706, displayname='Johnny Depp Fan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='erikjarandson', id=201813079, displayname='Erik Jarandson', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='justjdepp', id=1296423327486152706, displayname='Johnny Depp Fan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,1,0.8586235
2022-06-01 23:24:35+00:00,1532141088529694723,"All I’m saying is, as a real man, I’ll let Amber heard shit in my bed if she wants.",https://twitter.com/tpatt76/status/1532141088529694723,"All I’m saying is, as a real man, I’ll let Amber heard shit in my bed if she wants.",tpatt76,415,0,0,1,0,en,1532141088529694723,,,,,,,,,,,,,,,Twitter for iPhone,0,0,0.48677522
2022-06-01 23:24:35+00:00,1532141086432321536,@VincentLaGuard3 And TMZ as well - they are still trying to support Ambers case,https://twitter.com/KimJones357/status/1532141086432321536,@VincentLaGuard3 And TMZ as well - they are still trying to support Ambers case,KimJones357,127,4,0,6,0,en,1532090330207637516,,,,,1.5320903302076375e+18,https://twitter.com/VincentLaGuard3,"[User(username='VincentLaGuard3', id=1390844652350279681, displayname='Vincent LaGuardia Gambini, Esq.', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='VincentLaGuard3', id=1390844652350279681, displayname='Vincent LaGuardia Gambini, Esq.', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter Web App,0,0,0.016809344
2022-06-01 23:24:35+00:00,1532141086185078785,Eh no! Amber made it harder for abuse victims!! https://t.co/60gvIXX9WZ,https://twitter.com/DinasGhost/status/1532141086185078785,Eh no! Amber made it harder for abuse victims!! twitter.com/korysverse/sta…,DinasGhost,1455,0,0,2,0,en,1532141086185078785,['https://twitter.com/korysverse/status/1532081349745680384'],,,https://twitter.com/korysverse/status/1532081349745680384,,,,,,,,,['https://twitter.com/korysverse/status/1532081349745680384'],['https://t.co/60gvIXX9WZ'],Twitter for iPhone,0,0,0.0078054667
2022-06-01 23:24:34+00:00,1532141080564617221,@cxnezuko Verdict decision pla now.. he deserved the  win... amber ano ka now🤡,https://twitter.com/SarangheoZ/status/1532141080564617221,@cxnezuko Verdict decision pla now.. he deserved the  win... amber ano ka now🤡,SarangheoZ,900,1,0,2,0,en,1532135271361155072,,,,,1.532139621521367e+18,https://twitter.com/cxnezuko,"[User(username='cxnezuko', id=2939363461, displayname='cerise 🍒', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='cxnezuko', id=2939363461, displayname='cerise 🍒', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,1,0.9968147
2022-06-01 23:24:33+00:00,1532141079969013760,@P_JM2021 @Eve_Barlow @realamberheard EXACTLY!...,https://twitter.com/Mort_Rainey777/status/1532141079969013760,@P_JM2021 @Eve_Barlow @realamberheard EXACTLY!...,Mort_Rainey777,945,0,0,0,0,en,1531706678122520577,,,,,1.5321128331561083e+18,https://twitter.com/P_JM2021,"[User(username='P_JM2021', id=1430497597916127233, displayname='PJ 🏴\u200d☠️ Justice for J.D', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Eve_Barlow', id=54476519, displayname='Eve Barlow', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='P_JM2021', id=1430497597916127233, displayname='PJ 🏴\u200d☠️ Justice for J.D', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Eve_Barlow', id=54476519, displayname='Eve Barlow', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,1,0.8791335
2022-06-01 23:24:33+00:00,1532141077955612672,"@realamberheard STAY STRONG MOMMA. You are a mother, focus on that. Assholes like me might talk shit but only for the moment. Tomorrow is another day. If I see you in public, I will smile, give you your space, and defend your honor. #StayStrong",https://twitter.com/cperalez76/status/1532141077955612672,"@realamberheard STAY STRONG MOMMA. You are a mother, focus on that. Assholes like me might talk shit but only for the moment. Tomorrow is another day. If I see you in public, I will smile, give you your space, and defend your honor. #StayStrong",cperalez76,135,0,0,0,0,en,1532141077955612672,,,,,,,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['StayStrong'],,"[User(username='realamberheard', id=807003567605227520, displayname='Amber Heard', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,1,0.7240125
2022-06-01 23:24:33+00:00,1532141077175578625,"Late, but just a congrats to Johnny Depp and his court case, Fuck Amber Heard",https://twitter.com/Nitroxitation/status/1532141077175578625,"Late, but just a congrats to Johnny Depp and his court case, Fuck Amber Heard",Nitroxitation,13,1,0,1,0,en,1532141077175578625,,,,,,,,,,,,,,,Twitter for Android,0,0,0.45719007
2022-06-01 23:24:33+00:00,1532141076118749185,"Guess what?? The next time a woman comes forward in the media for being abused- I’M GOING TO BELIEVE HER!  This trial didn’t sway me from believing woman, it showed me how small, unkind, and conniving of a woman Amber Heard is. #JohnnyDeppVsAmberHeardTrial",https://twitter.com/BrookeBarret/status/1532141076118749185,"Guess what?? The next time a woman comes forward in the media for being abused- I’M GOING TO BELIEVE HER!  This trial didn’t sway me from believing woman, it showed me how small, unkind, and conniving of a woman Amber Heard is. #JohnnyDeppVsAmberHeardTrial",BrookeBarret,224,1,0,4,0,en,1532141076118749185,,,,,,,,,,['JohnnyDeppVsAmberHeardTrial'],,,,,Twitter for iPhone,0,1,0.9950348
2022-06-01 23:24:32+00:00,1532141073660841985,@__Toothy__ middle school comeback + im not saying i side w/ amber dumbass,https://twitter.com/nightfallsdusk/status/1532141073660841985,@__Toothy__ middle school comeback + im not saying i side w/ amber dumbass,nightfallsdusk,174,0,0,0,0,en,1532137573392465920,,,,,1.5321387169066353e+18,https://twitter.com/__Toothy__,"[User(username='__Toothy__', id=1298631459532611586, displayname='Toothy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='__Toothy__', id=1298631459532611586, displayname='Toothy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter Web App,0,1,0.9994519
2022-06-01 23:24:32+00:00,1532141072842997760,@mahoganysaid What is she talking about other women of DV. Amber was never abused.,https://twitter.com/LUCY02_NYC/status/1532141072842997760,@mahoganysaid What is she talking about other women of DV. Amber was never abused.,LUCY02_NYC,78,0,0,0,0,en,1532099385387008001,,,,,1.532099385387008e+18,https://twitter.com/mahoganysaid,"[User(username='mahoganysaid', id=1441169776445820933, displayname='🌼', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='mahoganysaid', id=1441169776445820933, displayname='🌼', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,0,0.009565145
2022-06-01 23:24:31+00:00,1532141069621932034,@amalaekpunobi A narcissist is basically mentally ill. Person with narcissist never think he/she has done wrong. Court should order Amber to attend psychiatric as part of verdict similar as order for hours of social works.,https://twitter.com/dannybudiarta/status/1532141069621932034,@amalaekpunobi A narcissist is basically mentally ill. Person with narcissist never think he/she has done wrong. Court should order Amber to attend psychiatric as part of verdict similar as order for hours of social works.,dannybudiarta,24,0,0,0,0,en,1532089411621355520,,,,,1.5320894116213555e+18,https://twitter.com/amalaekpunobi,"[User(username='amalaekpunobi', id=1335287719765946369, displayname='Amala Ekpunobi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='amalaekpunobi', id=1335287719765946369, displayname='Amala Ekpunobi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,1,0.9888403
2022-06-01 23:24:31+00:00,1532141068543836161,@Newsweek Yes but did he tell Amber https://t.co/Y7r5asVx7R,https://twitter.com/CaptSparrow14/status/1532141068543836161,@Newsweek Yes but did he tell Amber https://t.co/Y7r5asVx7R,CaptSparrow14,1335,1,2,13,1,en,1532127480999550978,,"[Photo(previewUrl='https://pbs.twimg.com/media/FUNCLsiXEAAq30b?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FUNCLsiXEAAq30b?format=jpg&name=large')]",,,1.532127480999551e+18,https://twitter.com/Newsweek,"[User(username='Newsweek', id=2884771, displayname='Newsweek', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='Newsweek', id=2884771, displayname='Newsweek', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,0,0.088766634
2022-06-01 23:24:30+00:00,1532141067323179008,"Amber Heard is now black. 

Btw, I realize that this headline is bait, but it is so stupid that I think it is almost racist. I am not sure, but if I was a black woman, I would feel like this post was dehumanizing. https://t.co/h48vzopnH2",https://twitter.com/poorlionnotking/status/1532141067323179008,"Amber Heard is now black. 

Btw, I realize that this headline is bait, but it is so stupid that I think it is almost racist. I am not sure, but if I was a black woman, I would feel like this post was dehumanizing. twitter.com/TheRoot/status…",poorlionnotking,50,0,0,0,0,en,1532141067323179008,['https://twitter.com/TheRoot/status/1532104844495900672'],,,https://twitter.com/TheRoot/status/1532104844495900672,,,,,,,,,['https://twitter.com/TheRoot/status/1532104844495900672'],['https://t.co/h48vzopnH2'],Twitter Web App,0,1,0.9584457
2022-06-01 23:24:30+00:00,1532141064945033217,"Ay! Que si maje, que sos aliade, que le echarías paja a amber heard si la conocieras.",https://twitter.com/Erick_Jatzu/status/1532141064945033217,"Ay! Que si maje, que sos aliade, que le echarías paja a amber heard si la conocieras.",Erick_Jatzu,409,0,0,0,0,es,1532141064945033217,,,,,,,,"Coordinates(longitude=-89.3507919, latitude=12.984911)","Place(fullName='Honduras', name='Honduras', type='country', country='Honduras', countryCode='HN')",,,,,,Twitter for Android,0,1,0.98214096
2022-06-01 23:24:26+00:00,1532141047215755265,Why is the host bias? Feminist...😤https://t.co/ACgU2IC8Xo,https://twitter.com/Omasiri_chi/status/1532141047215755265,Why is the host bias? Feminist...😤twitter.com/i/spaces/1kvKp…,Omasiri_chi,108,3,0,1,0,en,1532141047215755265,['https://twitter.com/i/spaces/1kvKpARwPaQGE'],,,,,,,,,,,,['https://twitter.com/i/spaces/1kvKpARwPaQGE'],['https://t.co/ACgU2IC8Xo'],Twitter for Android,0,0,0.04110709
2022-06-01 23:24:25+00:00,1532141046645284866,amber looks so silly rn #forthelols,https://twitter.com/peytnxm/status/1532141046645284866,amber looks so silly rn #forthelols,peytnxm,161,0,0,0,0,en,1532141046645284866,,,,,,,,,,['forthelols'],,,,,Twitter for iPhone,0,1,0.9968579
2022-06-01 23:24:25+00:00,1532141045953318921,@RealMikeDoss @ClayTravis I honestly think Depp had a strong case to appeal Amber Heard's claim. There is some stuff that was not included that very likely would have swayed the jury into believing that all of Waldman's statements were true. Heard's appeal? No shot LMFAO.,https://twitter.com/JustFrostyMan/status/1532141045953318921,@RealMikeDoss @ClayTravis I honestly think Depp had a strong case to appeal Amber Heard's claim. There is some stuff that was not included that very likely would have swayed the jury into believing that all of Waldman's statements were true. Heard's appeal? No shot LMFAO.,JustFrostyMan,16,1,0,1,0,en,1532081281617604615,,,,,1.5320953371454546e+18,https://twitter.com/RealMikeDoss,"[User(username='RealMikeDoss', id=796415520677335041, displayname='Mike Doss', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ClayTravis', id=50772918, displayname='Clay Travis', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='RealMikeDoss', id=796415520677335041, displayname='Mike Doss', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ClayTravis', id=50772918, displayname='Clay Travis', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for Android,0,0,0.14990455
2022-06-01 23:24:25+00:00,1532141043088506882,@joncoopertweets Amber should have had a better lawyer.,https://twitter.com/TexasLegalGuy/status/1532141043088506882,@joncoopertweets Amber should have had a better lawyer.,TexasLegalGuy,179,0,0,1,0,en,1532088000397684737,,,,,1.5320880003976847e+18,https://twitter.com/joncoopertweets,"[User(username='joncoopertweets', id=27493883, displayname='Jon Cooper', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,"[User(username='joncoopertweets', id=27493883, displayname='Jon Cooper', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter for iPhone,0,0,0.41581398
2022-06-01 23:24:25+00:00,1532141043059249154,"Johnny Depp is no angel, but can we stop pretending Amber Heard is the victim or some gigantic statement about women being sued out of talking about their abuse. These are rich assholes who are both awful. It’s not an existential crisis.",https://twitter.com/suspendedforno1/status/1532141043059249154,"Johnny Depp is no angel, but can we stop pretending Amber Heard is the victim or some gigantic statement about women being sued out of talking about their abuse. These are rich assholes who are both awful. It’s not an existential crisis.",suspendedforno1,1003,3,1,6,0,en,1532141043059249154,,,,,,,,,,,,,,,Twitter for iPhone,0,1,0.7819359
2022-06-01 23:24:24+00:00,1532141041033195520,"@TragosLaw Am I missing something? As far as I can tell, Amber Heard did speak freely and openly! Did somebody stop her #FreeSpeech? I don't think so! She was free to tell all the lies she told and then some.",https://twitter.com/Renegade98/status/1532141041033195520,"@TragosLaw Am I missing something? As far as I can tell, Amber Heard did speak freely and openly! Did somebody stop her #FreeSpeech? I don't think so! She was free to tell all the lies she told and then some.",Renegade98,1800,0,0,3,0,en,1532086554113544193,,,,,1.5320865541135442e+18,https://twitter.com/TragosLaw,"[User(username='TragosLaw', id=609131192, displayname='TragosLaw', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['FreeSpeech'],,"[User(username='TragosLaw', id=609131192, displayname='TragosLaw', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,Twitter Web App,0,1,0.99756265
2022-06-01 23:24:24+00:00,1532141039242338304,nothing is better than seeing amber heard get qrt ratio'd,https://twitter.com/sagecrossing_/status/1532141039242338304,nothing is better than seeing amber heard get qrt ratio'd,sagecrossing_,1124,1,0,6,0,en,1532141039242338304,,,,,,,,,,,,,,,Twitter Web App,0,1,0.98331296
2022-06-01 23:24:24+00:00,1532141038537740293,"Nesse caso acho que ninguém entendeu o que estava em jogo! Não começou de um editorial, mas sim de imagens de Amber Heard machucada(machucados feitos por batom) que embebedou toda uma fúria de mulheres que com certeza já sofreram abusos em casa ou na rua!",https://twitter.com/xavecoehcomigo/status/1532141038537740293,"Nesse caso acho que ninguém entendeu o que estava em jogo! Não começou de um editorial, mas sim de imagens de Amber Heard machucada(machucados feitos por batom) que embebedou toda uma fúria de mulheres que com certeza já sofreram abusos em casa ou na rua!",xavecoehcomigo,0,1,0,0,0,pt,1532141038537740293,,,,,,,,,,,,,,,Twitter Web App,0,1,0.9606191
